node_id,x,y,z,Rx,Ry,Rz,Mx,My,Mz,reaction_force_mag,reaction_moment_mag
1,0.0,0.0,0.0,-126.96129362882388,56.742810411766754,0.0,0.0,0.0,223.55541958237293,139.06443331538853,223.55541958237293
2,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8.0,10.0,0.0,-113.03870637117615,18.25718958823323,0.0,0.0,0.0,0.0,114.50359867589171,0.0
