elem_id,type,node_i,node_j,L,axial_i_local,axial_j_local,axial_abs_max,shear_y_abs_max,shear_z_abs_max,torsion_abs_max,moment_y_abs_max,moment_z_abs_max,moment_abs_max,stress_axial_i,stress_axial_j,stress_axial_abs_max
1,3D_frame,1,2,10.0,56.742810411766754,-56.742810411766754,56.742810411766754,126.96129362882388,0.0,0.0,0.0,223.55541958237293,223.55541958237293,11971.057048895938,-11971.057048895938,11971.057048895938
2,3D_frame,2,3,8.0,113.03870637117615,-113.03870637117615,113.03870637117615,56.74281041176677,0.0,0.0,0.0,153.94248329413415,153.94248329413415,23847.828348349398,-23847.828348349398,23847.828348349398
