node_id,x,y,z,ux,uy,uz,rx,ry,rz,disp_mag,rot_mag
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10.0,0.0,0.0,0.0,-0.02993295019157087,0.0,0.0,-0.0,-0.0039910600255427826,0.02993295019157087,0.0039910600255427826
