elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
305,3D_frame,3,28,0.013845167128431833,0.6563329264476685,3.527322390473489,-0.3718902025274933,-13.674176533668637,2.093866837704823,-0.013845167128431833,-0.6563329264476685,-3.4273223904734893,0.3718902025274933,-3.7957687520321124,1.1877977945335187
306,3D_frame,28,29,-0.01386431532860357,-0.06229859537873583,0.4539520676843864,-0.13344049749939813,3.821613876442702,-0.6075826046853159,0.01386431532860357,0.06229859537873583,-0.3539520676843864,0.13344049749939813,-5.924707548197925,0.2960896277916385
307,3D_frame,29,30,-0.013863877213564057,0.06366017878593011,-0.3740622801029872,0.1331323389427269,5.924711680004198,-0.2960270811882726,0.013863877213564057,-0.06366017878593011,0.4740622801029872,-0.1331323389427269,-3.8877336128225672,0.6143279751179254
308,3D_frame,30,15,0.013883025413735794,-0.6597663876416284,-3.4475192146812903,0.3721983610841645,3.8619519021211395,-1.195436846298147,-0.013883025413735794,0.6597663876416284,3.54751921468129,-0.3721983610841645,13.542310837951979,-2.103395091909995
309,3D_frame,4,31,0.01664875319205219,0.004814809366093575,3.2294291866462137,-0.05853332059905905,-12.440430598096507,0.013442062101534091,-0.01664875319205219,-0.004814809366093575,-3.129429186646214,0.05853332059905905,-3.5400486684678705,0.010631984728933785
310,3D_frame,31,32,-0.01671493136605228,-0.000717824768069586,0.4143140952086128,-0.032104471602603185,3.4718993804765623,-0.002889818355428009,0.01671493136605228,0.000717824768069586,-0.3143140952086128,0.032104471602603185,-5.37680318985296,-0.000699305484920032
311,3D_frame,32,33,-0.01671503922849915,0.0009510623727414513,-0.3425188379334763,0.032107522506480524,5.376783244821003,0.0007645668867344302,0.01671503922849915,-0.0009510623727414513,0.4425188379334763,-0.032107522506480524,-3.4975223884869373,0.0039907449769727155
312,3D_frame,33,16,0.016781217402499243,-0.004915503542231692,-3.1573398026011654,0.058530269695181714,3.565369702831821,-0.010985452061506251,-0.016781217402499243,0.004915503542231692,3.257339802601165,-0.058530269695181714,12.387995976840648,-0.013592065649652207
313,3D_frame,5,34,0.01431679825574215,-0.6360753303000504,3.5668237951659902,-0.09795404913866365,-13.837648341289347,-2.031497734421686,-0.01431679825574215,0.6360753303000504,-3.4668237951659906,0.09795404913866365,-3.829803967873952,-1.148878917078564
314,3D_frame,34,35,-0.014391257348218797,0.05435117219310737,0.4650375187620625,-0.0637066651196522,3.8590810797314155,0.5783191597225859,0.014391257348218797,-0.05435117219310737,-0.36503751876206253,0.0637066651196522,-6.017602006875005,-0.3065632987570508
