elem_id,type,node_i,node_j,L,axial_i_local,axial_j_local,axial_abs_max,shear_y_abs_max,shear_z_abs_max,torsion_abs_max,moment_y_abs_max,moment_z_abs_max,moment_abs_max,stress_axial_i,stress_axial_j,stress_axial_abs_max
101,3D_truss,1,2,18.176,0.8259098595131238,-0.8259098595131238,0.8259098595131238,0.0,0.0,0.0,0.0,0.0,0.0,0.8259098595131238,-0.8259098595131238,0.8259098595131238
102,3D_truss,2,3,18.176,0.7492792497013034,-0.7492792497013034,0.7492792497013034,0.0,0.0,0.0,0.0,0.0,0.0,0.7492792497013034,-0.7492792497013034,0.7492792497013034
103,3D_truss,3,4,18.176000000000002,1.450890543590289,-1.450890543590289,1.450890543590289,0.0,0.0,0.0,0.0,0.0,0.0,1.450890543590289,-1.450890543590289,1.450890543590289
104,3D_truss,4,5,18.175999999999995,1.4508842304441418,-1.4508842304441418,1.4508842304441418,0.0,0.0,0.0,0.0,0.0,0.0,1.4508842304441418,-1.4508842304441418,1.4508842304441418
105,3D_truss,5,6,18.176000000000002,0.7492499734281033,-0.7492499734281033,0.7492499734281033,0.0,0.0,0.0,0.0,0.0,0.0,0.7492499734281033,-0.7492499734281033,0.7492499734281033
106,3D_truss,6,7,18.17500000000001,0.8258795800698024,-0.8258795800698024,0.8258795800698024,0.0,0.0,0.0,0.0,0.0,0.0,0.8258795800698024,-0.8258795800698024,0.8258795800698024
107,3D_truss,1,8,27.02530251449556,-1.2280184750795988,1.2280184750795988,1.2280184750795988,0.0,0.0,0.0,0.0,0.0,0.0,-1.2280184750795988,1.2280184750795988,1.2280184750795988
108,3D_truss,8,9,18.176,-1.4859106059065912,1.4859106059065912,1.4859106059065912,0.0,0.0,0.0,0.0,0.0,0.0,-1.4859106059065912,1.4859106059065912,1.4859106059065912
109,3D_truss,9,10,18.176000000000002,-1.5805175313589648,1.5805175313589648,1.5805175313589648,0.0,0.0,0.0,0.0,0.0,0.0,-1.5805175313589648,1.5805175313589648,1.5805175313589648
110,3D_truss,10,11,18.175999999999995,-1.5805089660932747,1.5805089660932747,1.5805089660932747,0.0,0.0,0.0,0.0,0.0,0.0,-1.5805089660932747,1.5805089660932747,1.5805089660932747
111,3D_truss,11,12,18.176000000000002,-1.4858954581403685,1.4858954581403685,1.4858954581403685,0.0,0.0,0.0,0.0,0.0,0.0,-1.4858954581403685,1.4858954581403685,1.4858954581403685
112,3D_truss,7,12,27.02462996971467,-1.2280104567224073,1.2280104567224073,1.2280104567224073,0.0,0.0,0.0,0.0,0.0,0.0,-1.2280104567224073,1.2280104567224073,1.2280104567224073
113,3D_truss,2,8,20.0,0.1825584431334315,-0.1825584431334315,0.1825584431334315,0.0,0.0,0.0,0.0,0.0,0.0,0.1825584431334315,-0.1825584431334315,0.1825584431334315
114,3D_truss,3,9,20.0,-0.10410093029530643,0.10410093029530643,0.10410093029530643,0.0,0.0,0.0,0.0,0.0,0.0,-0.10410093029530643,0.10410093029530643,0.10410093029530643
115,3D_truss,4,10,20.0,0.20953236781596019,-0.20953236781596019,0.20953236781596019,0.0,0.0,0.0,0.0,0.0,0.0,0.20953236781596019,-0.20953236781596019,0.20953236781596019
116,3D_truss,5,11,20.0,-0.10410817336365952,0.10410817336365952,0.10410817336365952,0.0,0.0,0.0,0.0,0.0,0.0,-0.10410817336365952,0.10410817336365952,0.10410817336365952
117,3D_truss,6,12,20.0,0.18255847537004488,-0.18255847537004488,0.18255847537004488,0.0,0.0,0.0,0.0,0.0,0.0,0.18255847537004488,-0.18255847537004488,0.18255847537004488
118,3D_truss,3,8,27.02530251449556,0.9813336174667837,-0.9813336174667837,0.9813336174667837,0.0,0.0,0.0,0.0,0.0,0.0,0.9813336174667837,-0.9813336174667837,0.9813336174667837
119,3D_truss,4,9,27.02530251449556,0.14066795666355425,-0.14066795666355425,0.14066795666355425,0.0,0.0,0.0,0.0,0.0,0.0,0.14066795666355425,-0.14066795666355425,0.14066795666355425
120,3D_truss,4,11,27.025302514495557,0.14067774396923838,-0.14067774396923838,0.14067774396923838,0.0,0.0,0.0,0.0,0.0,0.0,0.14067774396923838,-0.14067774396923838,0.14067774396923838
121,3D_truss,5,12,27.02530251449556,0.9813561162647151,-0.9813561162647151,0.9813561162647151,0.0,0.0,0.0,0.0,0.0,0.0,0.9813561162647151,-0.9813561162647151,0.9813561162647151
122,3D_truss,3,10,27.02530251449556,-0.14156052296280475,0.14156052296280475,0.14156052296280475,0.0,0.0,0.0,0.0,0.0,0.0,-0.14156052296280475,0.14156052296280475,0.14156052296280475
123,3D_truss,5,10,27.025302514495557,-0.1415732583774414,0.1415732583774414,0.1415732583774414,0.0,0.0,0.0,0.0,0.0,0.0,-0.1415732583774414,0.1415732583774414,0.1415732583774414
201,3D_truss,13,14,18.176,0.8259098595131236,-0.8259098595131236,0.8259098595131236,0.0,0.0,0.0,0.0,0.0,0.0,0.8259098595131236,-0.8259098595131236,0.8259098595131236
202,3D_truss,14,15,18.176,0.7492792497013032,-0.7492792497013032,0.7492792497013032,0.0,0.0,0.0,0.0,0.0,0.0,0.7492792497013032,-0.7492792497013032,0.7492792497013032
203,3D_truss,15,16,18.176000000000002,1.4508905435902901,-1.4508905435902901,1.4508905435902901,0.0,0.0,0.0,0.0,0.0,0.0,1.4508905435902901,-1.4508905435902901,1.4508905435902901
204,3D_truss,16,17,18.175999999999995,1.4508842304441458,-1.4508842304441458,1.4508842304441458,0.0,0.0,0.0,0.0,0.0,0.0,1.4508842304441458,-1.4508842304441458,1.4508842304441458
205,3D_truss,17,18,18.176000000000002,0.7492499734281068,-0.7492499734281068,0.7492499734281068,0.0,0.0,0.0,0.0,0.0,0.0,0.7492499734281068,-0.7492499734281068,0.7492499734281068
206,3D_truss,18,19,18.17500000000001,0.825879580069806,-0.825879580069806,0.825879580069806,0.0,0.0,0.0,0.0,0.0,0.0,0.825879580069806,-0.825879580069806,0.825879580069806
207,3D_truss,13,20,27.02530251449556,-1.2280184750796015,1.2280184750796015,1.2280184750796015,0.0,0.0,0.0,0.0,0.0,0.0,-1.2280184750796015,1.2280184750796015,1.2280184750796015
208,3D_truss,20,21,18.176,-1.485910605906592,1.485910605906592,1.485910605906592,0.0,0.0,0.0,0.0,0.0,0.0,-1.485910605906592,1.485910605906592,1.485910605906592
209,3D_truss,21,22,18.176000000000002,-1.5805175313589657,1.5805175313589657,1.5805175313589657,0.0,0.0,0.0,0.0,0.0,0.0,-1.5805175313589657,1.5805175313589657,1.5805175313589657
210,3D_truss,22,23,18.175999999999995,-1.5805089660932776,1.5805089660932776,1.5805089660932776,0.0,0.0,0.0,0.0,0.0,0.0,-1.5805089660932776,1.5805089660932776,1.5805089660932776
211,3D_truss,23,24,18.176000000000002,-1.4858954581403745,1.4858954581403745,1.4858954581403745,0.0,0.0,0.0,0.0,0.0,0.0,-1.4858954581403745,1.4858954581403745,1.4858954581403745
212,3D_truss,19,24,27.02462996971467,-1.2280104567224135,1.2280104567224135,1.2280104567224135,0.0,0.0,0.0,0.0,0.0,0.0,-1.2280104567224135,1.2280104567224135,1.2280104567224135
