elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
1,3D_frame,1,2,56.855237907365236,126.78004740709875,0.0,0.0,0.0,222.64237732990932,-56.855237907365236,113.21995259290125,0.0,0.0,0.0,-154.84190325892183
2,3D_frame,2,3,113.21995259290125,56.85523790736523,0.0,0.0,0.0,154.84190325892183,-113.21995259290125,18.14476209263477,0.0,0.0,0.0,0.0
