node_id,x,y,z,Rx,Ry,Rz,Mx,My,Mz,reaction_force_mag,reaction_moment_mag
1,0.0,0.0,0.0,-126.78004740709875,56.855237907365236,0.0,0.0,0.0,222.64237732990932,138.94494772408714,222.64237732990932
2,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8.0,10.0,0.0,-113.21995259290125,18.14476209263477,0.0,0.0,0.0,0.0,114.66468530692927,0.0
