elem_id,type,node_i,node_j,L,axial_i_local,axial_j_local,axial_abs_max,shear_y_abs_max,shear_z_abs_max,torsion_abs_max,moment_y_abs_max,moment_z_abs_max,moment_abs_max,stress_axial_i,stress_axial_j,stress_axial_abs_max
1,3D_frame,1,2,10.0,56.855237907365236,-56.855237907365236,56.855237907365236,126.78004740709875,0.0,0.0,0.0,222.64237732990932,222.64237732990932,11994.775929823889,-11994.775929823889,11994.775929823889
2,3D_frame,2,3,8.0,113.21995259290125,-113.21995259290125,113.21995259290125,56.85523790736523,0.0,0.0,0.0,154.84190325892183,154.84190325892183,23886.06594786946,-23886.06594786946,23886.06594786946
