elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
120,3D_truss,4,11,-1.2591189911137022,0.0,0.0,0.0,0.0,0.0,1.2591189911137022,0.0,0.0,0.0,0.0,0.0
121,3D_truss,5,12,-6.313400820376973,0.0,0.0,0.0,0.0,0.0,6.313400820376973,0.0,0.0,0.0,0.0,0.0
122,3D_truss,3,10,0.983995312077198,0.0,0.0,0.0,0.0,0.0,-0.983995312077198,0.0,0.0,0.0,0.0,0.0
123,3D_truss,5,10,0.7013381879556988,0.0,0.0,0.0,0.0,0.0,-0.7013381879556988,0.0,0.0,0.0,0.0,0.0
201,3D_truss,13,14,-5.579070997768283,0.0,0.0,0.0,0.0,0.0,5.579070997768283,0.0,0.0,0.0,0.0,0.0
202,3D_truss,14,15,-4.775123691771442,0.0,0.0,0.0,0.0,0.0,4.775123691771442,0.0,0.0,0.0,0.0,0.0
203,3D_truss,15,16,-9.394335738256997,0.0,0.0,0.0,0.0,0.0,9.394335738256997,0.0,0.0,0.0,0.0,0.0
204,3D_truss,16,17,-9.521275230190593,0.0,0.0,0.0,0.0,0.0,9.521275230190593,0.0,0.0,0.0,0.0,0.0
205,3D_truss,17,18,-5.382178289205402,0.0,0.0,0.0,0.0,0.0,5.382178289205402,0.0,0.0,0.0,0.0,0.0
206,3D_truss,18,19,-6.214688109359763,0.0,0.0,0.0,0.0,0.0,6.214688109359763,0.0,0.0,0.0,0.0,0.0
207,3D_truss,13,20,8.295338989026046,0.0,0.0,0.0,0.0,0.0,-8.295338989026046,0.0,0.0,0.0,0.0,0.0
208,3D_truss,20,21,7.768144628193838,0.0,0.0,0.0,0.0,0.0,-7.768144628193838,0.0,0.0,0.0,0.0,0.0
209,3D_truss,21,22,8.524288863736462,0.0,0.0,0.0,0.0,0.0,-8.524288863736462,0.0,0.0,0.0,0.0,0.0
210,3D_truss,22,23,8.670048703646502,0.0,0.0,0.0,0.0,0.0,-8.670048703646502,0.0,0.0,0.0,0.0,0.0
211,3D_truss,23,24,8.020749722972038,0.0,0.0,0.0,0.0,0.0,-8.020749722972038,0.0,0.0,0.0,0.0,0.0
212,3D_truss,19,24,9.240695820227415,0.0,0.0,0.0,0.0,0.0,-9.240695820227415,0.0,0.0,0.0,0.0,0.0
213,3D_truss,14,20,-1.1298382049745612,0.0,0.0,0.0,0.0,0.0,1.1298382049745612,0.0,0.0,0.0,0.0,0.0
214,3D_truss,15,21,1.0851408945833043,0.0,0.0,0.0,0.0,0.0,-1.0851408945833043,0.0,0.0,0.0,0.0,0.0
215,3D_truss,16,22,-1.247226371752049,0.0,0.0,0.0,0.0,0.0,1.247226371752049,0.0,0.0,0.0,0.0,0.0
216,3D_truss,17,23,0.9318075092320441,0.0,0.0,0.0,0.0,0.0,-0.9318075092320441,0.0,0.0,0.0,0.0,0.0
217,3D_truss,18,24,-2.166506713921798,0.0,0.0,0.0,0.0,0.0,2.166506713921798,0.0,0.0,0.0,0.0,0.0
218,3D_truss,15,20,-6.768628024932376,0.0,0.0,0.0,0.0,0.0,6.768628024932376,0.0,0.0,0.0,0.0,0.0
219,3D_truss,16,21,-1.466313047348244,0.0,0.0,0.0,0.0,0.0,1.466313047348244,0.0,0.0,0.0,0.0,0.0
220,3D_truss,16,23,-1.259118991113695,0.0,0.0,0.0,0.0,0.0,1.259118991113695,0.0,0.0,0.0,0.0,0.0
221,3D_truss,17,24,-6.313400820377002,0.0,0.0,0.0,0.0,0.0,6.313400820377002,0.0,0.0,0.0,0.0,0.0
222,3D_truss,15,22,0.9839953120771838,0.0,0.0,0.0,0.0,0.0,-0.9839953120771838,0.0,0.0,0.0,0.0,0.0
223,3D_truss,17,22,0.7013381879557059,0.0,0.0,0.0,0.0,0.0,-0.7013381879557059,0.0,0.0,0.0,0.0,0.0
301,3D_frame,2,25,-0.02020094325652384,0.8039473059968428,1.1298382049745754,-0.33321493925585643,-4.400813405430242,2.6816336627288337,0.02020094325652384,-0.8039473059968428,-1.1298382049745754,0.33321493925585643,-1.2483776194426497,1.338102867255381
302,3D_frame,25,26,0.020200943256523832,-0.10780629427618527,0.12810791700372448,-0.08758131759220023,1.2559481004844884,-0.9412811334271893,-0.020200943256523832,0.10780629427618527,-0.12810791700372448,0.08758131759220023,-1.8964876855031036,0.40224966204626256
303,3D_frame,26,27,0.020200943256523825,0.10780629427618438,-0.1281079170037316,0.0875813175922005,1.8964876855031036,-0.4022496620462652,-0.020200943256523825,-0.10780629427618438,0.1281079170037316,-0.0875813175922005,-1.2559481004844884,0.9412811334271876
304,3D_frame,27,14,-0.02020094325652382,-0.8039473059968404,-1.1298382049745754,0.33321493925585616,1.2483776194426497,-1.3381028672553743,0.02020094325652382,0.8039473059968404,1.1298382049745754,-0.33321493925585616,4.400813405430242,-2.681633662728827
305,3D_frame,3,28,0.012411831105492285,0.5948528727842615,3.1957604642469875,-0.30015476369619076,-12.415926795811714,1.896988632845542,-0.012411831105492285,-0.5948528727842615,-3.1957604642469875,0.30015476369619076,-3.562875525423266,1.0772757310757632
306,3D_frame,28,29,-0.012411831105492275,-0.05708882082206701,0.3483829454634275,-0.10862968434887299,3.5555682715357193,-0.5525785029400563,0.012411831105492275,0.05708882082206701,-0.3483829454634275,0.10862968434887299,-5.297482998852814,0.2671343988297208
307,3D_frame,29,30,-0.012411831105492278,0.05708882082206701,-0.3483829454634133,0.10862968434887343,5.297482998852757,-0.2671343988297217,0.012411831105492278,-0.05708882082206701,0.3483829454634133,-0.10862968434887343,-3.5555682715357477,0.5525785029400572
308,3D_frame,30,15,0.012411831105492268,-0.594852872784259,-3.195760464247016,0.3001547636961903,3.562875525423294,-1.0772757310757588,-0.012411831105492268,0.594852872784259,3.195760464247016,-0.3001547636961903,12.415926795811828,-1.8969886328455359
309,3D_frame,4,31,0.015153495836697761,0.012409888673685643,3.2641747755674544,-0.22894877050866416,-12.686068349774473,0.03807749393241089,-0.015153495836697761,-0.012409888673685643,-3.2641747755674544,0.22894877050866416,-3.634805528062742,0.023971949436019102
310,3D_frame,31,32,-0.015153495836697726,-0.003432005293633189,0.3564975967081665,-0.09706264469049239,3.634387419085499,-0.015632785482277534,0.015153495836697726,0.003432005293633189,-0.3564975967081665,0.09706264469049239,-5.416875402626317,-0.0015272409858884117
311,3D_frame,32,33,-0.01515349583669773,0.0034320052936345213,-0.3564975967081807,0.09706264469049233,5.416875402626289,0.0015272409858866354,0.01515349583669773,-0.0034320052936345213,0.3564975967081807,-0.09706264469049233,-3.634387419085357,0.015632785482282863
312,3D_frame,33,16,0.015153495836697695,-0.012409888673686531,-3.264174775567426,0.22894877050866422,3.6348055280626568,-0.023971949436019102,-0.015153495836697695,0.012409888673686531,3.264174775567426,-0.22894877050866422,12.686068349774445,-0.038077493932412665
313,3D_frame,5,34,0.013042435459881402,-0.5787002473004166,3.2213838412892812,-0.1729368337268103,-12.520777565211006,-1.8479721278948897,-0.013042435459881402,0.5787002473004166,-3.2213838412892812,0.1729368337268103,-3.5861416412353435,-1.0455291086071927
314,3D_frame,34,35,-0.013042435459881355,0.050469077896158065,0.3539690108621585,-0.0991466181799644,3.582395434832449,0.5273942043842457,0.013042435459881355,-0.050469077896158065,-0.3539690108621585,0.0991466181799644,-5.35224048914327,-0.2750488149034549
315,3D_frame,35,36,-0.01304243545988135,-0.05046907789615762,-0.3539690108621585,0.09914661817996426,5.352240489143242,0.27504881490345134,0.01304243545988135,0.05046907789615762,0.3539690108621585,-0.09914661817996426,-3.582395434832449,-0.5273942043842412
316,3D_frame,36,17,0.013042435459881303,0.5787002473004117,-3.2213838412892954,0.17293683372681043,3.586141641235372,1.045529108607182,-0.013042435459881303,-0.5787002473004117,3.2213838412892954,-0.17293683372681043,12.52077756521112,1.8479721278948773
317,3D_frame,6,37,-0.02040681914554763,-0.8325098201543648,2.166506713921798,-0.1277106984428474,-8.414813883772865,-2.772705526039452,0.02040681914554763,0.8325098201543648,-2.166506713921798,0.1277106984428474,-2.4177196858361185,-1.3898435747323727
318,3D_frame,37,38,0.02040681914554754,0.11785804249572962,0.23077052996255532,-0.06882679222131016,2.4216207740620206,0.9860760818928664,-0.02040681914554754,-0.11785804249572962,-0.23077052996255532,0.06882679222131016,-3.5754734238747687,-0.39678586941421745
319,3D_frame,38,39,0.020406819145547535,-0.11785804249572607,-0.23077052996256953,0.06882679222131019,3.5754734238748114,0.39678586941421745,-0.020406819145547535,0.11785804249572607,0.23077052996256953,-0.06882679222131019,-2.421620774061978,-0.9860760818928496
320,3D_frame,39,18,-0.020406819145547445,0.8325098201543568,-2.166506713921798,0.12771069844284738,2.417719685836076,1.3898435747323568,0.020406819145547445,-0.8325098201543568,2.166506713921798,-0.12771069844284738,8.414813883772908,2.772705526039429
401,3D_frame,25,28,-0.911753600273018,-0.04040188651304767,1.001730287970854,0.0075704810418448934,-0.24563362166365454,-0.39682173382818847,0.911753600273018,0.04040188651304767,1.8882537120291456,-0.0075704810418448934,-0.4523663644945879,-0.3375229554329659
402,3D_frame,28,31,-1.563695293879345,-0.01557822430206311,0.959123806754418,0.00026322715427370795,0.26084128514726945,-0.18717427270273734,1.563695293879345,0.01557822430206311,1.9308601932455827,-0.00026322715427370795,-0.184425868715568,-0.09597553221156178
403,3D_frame,31,34,-1.579537187846661,0.014728767371332375,0.9768169856136588,-0.0001548818229709023,0.05253974289739549,0.08763636825782632,1.579537187846661,-0.014728767371332375,1.9131670143863404,0.0001548818229709023,-0.29771554541126033,0.18007370748351087
404,3D_frame,34,37,-0.9503678626500864,0.040813638291095154,0.9542478160407752,-0.0039010882259046323,0.2239253298644126,0.33806119673943724,0.9503678626500864,-0.040813638291095154,1.9357361839592253,0.0039010882259046323,-0.058883906221538496,0.4037674928395083
405,3D_frame,26,29,0.21561258855237053,-1.4726670561637736e-18,0.25621583400744297,-3.2368727520914774e-18,-0.17516263518440134,-1.2232197866859999e-17,-0.21561258855237053,1.4726670561637736e-18,0.452648165992557,3.2368727520914774e-18,-0.18704567573488218,-1.4534998545972755e-17
406,3D_frame,29,32,0.32979023019650366,-2.8173242032403243e-18,0.2441177249342947,-1.243083571376806e-17,-0.030213692962863803,-2.268149054493361e-17,-0.32979023019650366,2.8173242032403243e-18,0.4647462750657053,1.243083571376806e-17,-0.11209938744287595,-2.852619417316253e-17
407,3D_frame,32,35,0.33665424078376827,-4.2020887790202905e-18,0.24824891835056012,8.905231036164964e-18,-0.08202590193811043,-3.6916921491882654e-17,-0.33665424078376827,4.2020887790202905e-18,0.4606150816494397,-8.905231036164964e-18,-0.13537575000167124,-3.946024415559012e-17
408,3D_frame,35,38,0.23571608499145658,-5.190356950272195e-18,0.24732294007487232,2.186817570803221e-18,-0.06291748635825867,-4.545752315407161e-17,-0.23571608499145658,5.190356950272195e-18,0.46154105992512773,-2.186817570803221e-18,-0.1376535844426201,-4.888240477407581e-17
409,3D_frame,27,30,-0.9117536002730322,0.04040188651304766,1.0017302879708545,-0.00757048104184496,-0.2456336216636581,0.39682173382818847,0.9117536002730322,-0.04040188651304766,1.8882537120291452,0.00757048104184496,-0.4523663644945928,0.33752295543296573
410,3D_frame,30,33,-1.5636952938793485,0.01557822430206312,0.9591238067544176,-0.00026322715427369754,0.2608412851472739,0.18717427270273726,1.5636952938793485,-0.01557822430206312,1.9308601932455831,0.00026322715427369754,-0.18442586871556177,0.095975532211562
411,3D_frame,33,36,-1.579537187846661,-0.01472876737133231,0.976816985613659,0.00015488182297085894,0.05253974289739105,-0.08763636825782575,1.579537187846661,0.01472876737133231,1.9131670143863402,-0.00015488182297085894,-0.2977155454112639,-0.18007370748351026
412,3D_frame,36,39,-0.95036786265009,-0.04081363829109498,0.954247816040775,0.003901088225904634,0.2239253298644135,-0.338061196739436,0.95036786265009,0.04081363829109498,1.9357361839592255,-0.003901088225904634,-0.05888390622153761,-0.40376749283950636
501,3D_truss,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3D_truss,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,3D_truss,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3D_truss,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,3D_truss,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3D_truss,8,21,3.5137657291162245,0.0,0.0,0.0,0.0,0.0,-3.5137657291162245,0.0,0.0,0.0,0.0,0.0
507,3D_truss,20,9,3.513765729116203,0.0,0.0,0.0,0.0,0.0,-3.513765729116203,0.0,0.0,0.0,0.0,0.0
508,3D_truss,9,22,3.8557925358102416,0.0,0.0,0.0,0.0,0.0,-3.8557925358102416,0.0,0.0,0.0,0.0,0.0
509,3D_truss,21,10,3.8557925358102256,0.0,0.0,0.0,0.0,0.0,-3.8557925358102256,0.0,0.0,0.0,0.0,0.0
510,3D_truss,10,23,3.9217241005108363,0.0,0.0,0.0,0.0,0.0,-3.9217241005108363,0.0,0.0,0.0,0.0,0.0
511,3D_truss,22,11,3.921724100510832,0.0,0.0,0.0,0.0,0.0,-3.921724100510832,0.0,0.0,0.0,0.0,0.0
512,3D_truss,11,24,3.6280266199099174,0.0,0.0,0.0,0.0,0.0,-3.6280266199099174,0.0,0.0,0.0,0.0,0.0
513,3D_truss,23,12,3.6280266199099342,0.0,0.0,0.0,0.0,0.0,-3.6280266199099342,0.0,0.0,0.0,0.0,0.0
