elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
1,3D_frame,1,2,56.34834922922933,128.79308114567704,0.0,0.0,0.0,238.71760529060504,-56.34834922922933,111.20691885432296,0.0,0.0,0.0,-150.78679383383462
2,3D_frame,2,3,111.20691885432302,56.34834922922933,0.0,0.0,0.0,150.78679383383462,-111.20691885432302,18.651650770770672,0.0,0.0,0.0,0.0
