node_id,x,y,z,ux,uy,uz,rx,ry,rz,disp_mag,rot_mag
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
2,0.0,10.0,0.0,0.005938455011428886,-0.0005943918695066385,0.0,0.0,0.0,0.02181937035536077,0.005968127815094148,0.02181937035536077
3,8.0,10.0,0.0,0.005,-0.01,0.0,0.0,0.0,0.021110547081635893,0.011180339887498949,0.021110547081635893
