node_id,x,y,z,ux,uy,uz,rx,ry,rz,disp_mag,rot_mag
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10.0,0.0,-0.0007594083095469775,0.00039556962025316455,0.0,0.0,0.0,0.0,0.0008562571489197803,0.0
3,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06761701377009921,0.0,0.06761701377009921
