elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
318,3D_frame,37,38,0.00011560760904972063,-0.00010707233877560451,0.30000515090233826,-0.0463320558668932,0.006078612218978208,0.09531396214365306,-0.00011560760904972063,0.00010707233877560451,-0.30000515090233826,0.0463320558668932,-1.5061043667306677,-0.09584932383753064
319,3D_frame,38,39,0.00011560760904972053,0.00010707233877588207,-0.3000051509023356,0.04633205586689315,1.5061043667306642,0.09584932383753131,-0.00011560760904972053,-0.00010707233877588207,0.3000051509023356,-0.04633205586689315,-0.00607861221898176,-0.09531396214365218
320,3D_frame,39,18,-0.00011560760904972043,0.077260941036006,-0.30482836002338765,0.0013755772148799032,0.005979410583641709,0.09757070959942316,0.00011560760904972043,-0.077260941036006,0.30482836002338765,-0.0013755772148799032,1.5181623895332947,0.28873399558060653
401,3D_frame,25,28,-0.07281102121960614,-0.00022950674680260834,-0.0024293311160389526,0.00019262163620588113,0.02825816571486718,-0.0022236585377784683,0.07281102121960614,0.00022950674680260834,0.0024293311160389526,-0.00019262163620588113,0.015897356650256822,-0.0019478560921057414
402,3D_frame,28,31,-0.12792374571922005,-9.365334373686972e-05,-0.002962400744180145,6.4830687093109175e-06,0.03156978794037227,-0.0011247760936246235,0.12792374571922005,9.365334373686972e-05,0.002962400744180145,-6.4830687093109175e-06,0.02227480798584608,-0.0005774670821367208
403,3D_frame,31,34,-0.1295971047904838,8.829004209074392e-05,-0.002674123445533973,-3.859946688026248e-06,0.029202500538707002,0.000524864449472812,0.1295971047904838,-8.829004209074392e-05,0.002674123445533973,3.859946688026248e-06,0.01940236720731847,0.0010798953555685488
404,3D_frame,34,37,-0.07715386869723118,0.00023121521809944142,-0.004823209121047948,-9.920163534096456e-05,0.04271017033215416,0.0019458203484039385,0.07715386869723118,-0.00023121521809944142,0.004823209121047948,9.920163534096456e-05,0.044956478652013354,0.0022567474557715094
405,3D_frame,26,29,-0.002512360492360699,2.8393484734543274e-20,0.3179413926367952,-7.808852027306738e-18,-0.11831976249779608,1.14961111762209e-18,0.002512360492360699,-2.8393484734543274e-20,0.5908586073632047,7.808852027306738e-18,-0.1544667234019279,-6.335311390870314e-19
406,3D_frame,29,32,0.0015772185802096494,1.613035717737534e-18,0.3055187988995503,-1.1065817561107347e-17,0.02271851227759325,8.963240334032706e-18,-0.0015772185802096494,-1.613035717737534e-18,0.6032812011004498,1.1065817561107347e-17,-0.06971193440915235,2.035529687156471e-17
407,3D_frame,32,35,0.002331307308740982,-9.93298965281276e-19,0.311731691151554,6.156378321135359e-19,-0.05126519819724695,4.5696232736962435e-18,-0.002331307308740982,9.93298965281276e-19,0.5970683088484459,-6.156378321135359e-19,-0.10865375350673268,-2.262382526664871e-17
408,3D_frame,35,38,-0.0002141446775505429,-9.918142060573453e-19,0.30878969819532665,1.6839982331039146e-17,-0.01378117599780282,-2.2620253999026386e-17,0.0002141446775505429,9.918142060573453e-19,0.6000103018046735,-1.6839982331039146e-17,-0.09266411173378652,4.593038989728074e-18
409,3D_frame,27,30,-0.07281102121960592,0.00022950674680260812,-0.0024293311160389526,-0.000192621636205882,0.028258165714867195,0.0022236585377784666,0.07281102121960592,-0.00022950674680260812,0.0024293311160389526,0.000192621636205882,0.015897356650256822,0.0019478560921057388
410,3D_frame,30,33,-0.12792374571921994,9.365334373686932e-05,-0.0029624007441801537,-6.4830687093116765e-06,0.031569787940372324,0.00112477609362462,0.12792374571921994,-9.365334373686932e-05,0.0029624007441801537,6.4830687093116765e-06,0.02227480798584615,0.0005774670821367169
411,3D_frame,33,36,-0.12959710479048414,-8.82900420907438e-05,-0.0026741234455339748,3.859946688026302e-06,0.029202500538706988,-0.0005248644494728127,0.12959710479048414,8.82900420907438e-05,0.0026741234455339748,-3.859946688026302e-06,0.019402367207318513,-0.0010798953555685457
412,3D_frame,36,39,-0.07715386869723062,-0.00023121521809944058,-0.0048232091210479375,9.920163534096524e-05,0.04271017033215406,-0.0019458203484039314,0.07715386869723062,0.00023121521809944058,0.0048232091210479375,-9.920163534096524e-05,0.04495647865201326,-0.002256747455771501
